cxn,num_attr,position,syn_comp,sem_rel,person,num_pp,gender,style,Noun
wo,1,na,o,assoc,2,pl,na,news,country
wo,1,na,na,assoc,2,pl,na,news,country
wo,1,na,na,assoc,3,pl,m,lit,country
wo,1,na,o,assoc,3,pl,m,lit,country
wo,1,na,s,assoc,3,pl,m,lit,country
wo,2,l,o,assoc,3,pl,m,lit,country
wo,1,na,na,assoc,3,pl,m,news,country
wo,2,l,o,assoc,3,pl,m,news,country
wo,1,na,o,assoc,3,pl,m,news,country
wo,m,l,o,assoc,3,pl,m,news,country
wo,1,na,s,assoc,3,pl,f,lit,country
wo,2,l,o,assoc,3,pl,f,lit,country
wo,m,l,o,assoc,3,pl,f,news,country
wo,m,l,o,assoc,3,pl,f,news,country
wo,2,l,na,assoc,3,pl,f,news,country
wo,m,l,o,assoc,3,pl,f,news,country
wo,m,l,o,assoc,3,pl,f,news,country
w,1,na,o,whlpt,1,sing,na,lit,ear
w,1,na,o,whlpt,1,sing,na,lit,ear
w,1,na,s,whlpt,1,sing,na,lit,ear
w,1,na,s,whlpt,1,sing,na,lit,ear
w,1,na,o,whlpt,1,sing,na,lit,ear
w,1,na,o,whlpt,1,sing,na,news,ear
w,1,na,s,whlpt,1,sing,na,news,ear
w,1,na,o,whlpt,1,sing,na,news,ear
w,1,na,o,whlpt,1,sing,na,news,ear
w,1,na,o,whlpt,1,sing,na,news,ear
w,1,na,o,whlpt,2,sing,na,lit,ear
w,1,na,na,whlpt,2,sing,na,lit,ear
w,1,na,o,whlpt,2,sing,na,lit,ear
w,1,na,o,whlpt,2,sing,na,lit,ear
w,1,na,o,whlpt,2,sing,na,lit,ear
w,1,na,o,whlpt,2,sing,na,news,ear
w,1,na,s,whlpt,2,sing,na,news,ear
w,1,na,o,whlpt,2,sing,na,news,ear
w,1,na,s,whlpt,2,sing,na,news,ear
w,1,na,o,whlpt,2,sing,na,news,ear
w,1,na,o,whlpt,3,sing,m,lit,ear
w,1,na,o,whlpt,3,sing,m,lit,ear
w,1,na,s,whlpt,3,sing,m,lit,ear
w,1,na,s,whlpt,3,sing,m,lit,ear
w,1,na,s,whlpt,3,sing,m,lit,ear
w,1,na,o,whlpt,3,sing,m,news,ear
w,1,na,s,whlpt,3,sing,m,news,ear
w,1,na,o,whlpt,3,sing,m,news,ear
w,1,na,s,whlpt,3,sing,m,news,ear
w,1,na,s,whlpt,3,sing,f,lit,ear
w,1,na,o,whlpt,3,sing,f,lit,ear
w,1,na,na,whlpt,3,sing,f,lit,ear
w,1,na,o,whlpt,3,sing,f,lit,ear
w,1,na,o,whlpt,3,sing,f,lit,ear
w,1,na,o,whlpt,3,sing,f,news,ear
w,1,na,o,whlpt,3,sing,f,news,ear
w,1,na,s,whlpt,3,sing,f,news,ear
w,1,na,s,whlpt,3,sing,f,news,ear
w,1,na,s,whlpt,3,sing,f,news,ear
w,1,na,o,whlpt,1,pl,na,lit,ear
w,1,na,o,whlpt,1,pl,na,lit,ear
w,1,na,o,whlpt,1,pl,na,lit,ear
w,1,na,o,whlpt,1,pl,na,lit,ear
w,1,na,o,whlpt,1,pl,na,lit,ear
w,1,na,o,whlpt,1,pl,na,news,ear
w,1,na,o,whlpt,1,pl,na,news,ear
w,1,na,s,whlpt,1,pl,na,news,ear
w,1,na,o,whlpt,1,pl,na,news,ear
w,1,na,na,whlpt,1,pl,na,news,ear
w,1,na,o,whlpt,2,pl,na,lit,ear
w,1,na,s,whlpt,2,pl,na,lit,ear
w,1,na,o,whlpt,2,pl,na,lit,ear
w,1,na,o,whlpt,2,pl,na,lit,ear
w,1,na,o,whlpt,2,pl,na,lit,ear
w,1,na,o,whlpt,2,pl,na,news,ear
w,1,na,s,whlpt,2,pl,na,news,ear
w,1,na,o,whlpt,2,pl,na,news,ear
w,1,na,o,whlpt,3,pl,m,lit,ear
w,1,na,o,whlpt,3,pl,m,lit,ear
w,1,na,o,whlpt,3,pl,m,lit,ear
w,1,na,o,whlpt,3,pl,m,lit,ear
w,1,na,o,whlpt,3,pl,m,lit,ear
w,1,na,s,whlpt,3,pl,m,news,ear
w,1,na,o,whlpt,3,pl,m,news,ear
w,1,na,s,whlpt,3,pl,m,news,ear
w,1,na,o,whlpt,3,pl,m,news,ear
w,1,na,na,whlpt,3,pl,m,news,ear
w,1,na,o,whlpt,3,pl,f,lit,ear
w,1,na,s,whlpt,3,pl,f,lit,ear
w,1,na,o,whlpt,3,pl,f,lit,ear
w,1,na,o,whlpt,3,pl,f,lit,ear
w,1,na,o,whlpt,3,pl,f,lit,ear
wo,1,na,o,whlpt,1,sing,na,lit,ear
wo,1,na,o,whlpt,1,sing,na,lit,ear
wo,1,na,o,whlpt,1,sing,na,lit,ear
wo,1,na,s,whlpt,1,sing,na,lit,ear
wo,1,na,o,whlpt,1,sing,na,news,ear
wo,1,na,o,whlpt,1,sing,na,news,ear
wo,1,na,s,whlpt,1,sing,na,news,ear
wo,1,na,o,whlpt,1,sing,na,news,ear
wo,1,na,o,whlpt,1,sing,na,news,ear
wo,m,l,s,whlpt,2,sing,na,lit,ear
wo,1,na,s,whlpt,2,sing,na,lit,ear
wo,1,na,o,whlpt,2,sing,na,lit,ear
wo,1,na,na,whlpt,2,sing,na,lit,ear
wo,1,na,s,whlpt,2,sing,na,lit,ear
wo,1,na,o,whlpt,2,sing,na,news,ear
wo,1,na,o,whlpt,2,sing,na,news,ear
wo,m,l,s,whlpt,2,sing,na,news,ear
wo,1,na,s,whlpt,2,sing,na,news,ear
wo,1,na,na,whlpt,2,sing,na,news,ear
wo,1,na,o,whlpt,3,sing,m,lit,ear
wo,1,na,o,whlpt,3,sing,m,lit,ear
wo,1,na,o,whlpt,3,sing,m,lit,ear
wo,1,na,o,whlpt,3,sing,m,lit,ear
wo,1,na,o,whlpt,3,sing,m,lit,ear
wo,1,na,o,whlpt,3,sing,m,news,ear
wo,1,na,o,whlpt,3,sing,m,news,ear
wo,1,na,s,whlpt,3,sing,m,news,ear
wo,1,na,o,whlpt,3,sing,m,news,ear
wo,1,na,o,whlpt,3,sing,m,news,ear
wo,1,na,na,whlpt,3,sing,f,lit,ear
wo,1,na,o,whlpt,3,sing,f,lit,ear
wo,1,na,o,whlpt,3,sing,f,lit,ear
wo,1,na,o,whlpt,3,sing,f,lit,ear
wo,1,na,o,whlpt,3,sing,f,lit,ear
wo,1,na,na,whlpt,3,sing,f,news,ear
wo,1,na,s,whlpt,3,sing,f,news,ear
wo,1,na,s,whlpt,3,sing,f,news,ear
wo,1,na,o,whlpt,3,sing,f,news,ear
wo,1,na,na,whlpt,3,sing,f,news,ear
wo,1,na,o,whlpt,1,pl,na,lit,ear
wo,1,na,na,whlpt,1,pl,na,lit,ear
wo,2,l,o,whlpt,1,pl,na,lit,ear
wo,1,na,na,whlpt,1,pl,na,lit,ear
wo,1,na,o,whlpt,1,pl,na,lit,ear
wo,1,na,s,whlpt,1,pl,na,news,ear
wo,1,na,s,whlpt,1,pl,na,news,ear
wo,1,na,na,whlpt,1,pl,na,news,ear
wo,1,na,o,whlpt,1,pl,na,news,ear
wo,1,na,na,whlpt,1,pl,na,news,ear
wo,1,na,s,whlpt,2,pl,na,lit,ear
wo,1,na,na,whlpt,3,pl,m,lit,ear
wo,1,na,na,whlpt,3,pl,m,lit,ear
wo,1,na,na,whlpt,3,pl,m,lit,ear
wo,1,na,o,whlpt,3,pl,m,lit,ear
wo,1,na,s,whlpt,3,pl,m,news,ear
wo,1,na,s,whlpt,3,pl,m,news,ear
wo,1,na,o,whlpt,3,pl,m,news,ear
wo,1,na,o,whlpt,3,pl,f,news,ear
w,1,na,o,own,1,sing,na,lit,money
w,1,na,s,own,1,sing,na,lit,money
w,1,na,o,own,1,sing,na,lit,money
w,1,na,o,own,1,sing,na,lit,money
w,1,na,o,own,1,sing,na,news,money
w,1,na,o,own,1,sing,na,news,money
w,1,na,o,own,1,sing,na,news,money
w,1,na,o,own,1,sing,na,news,money
w,1,na,o,own,1,sing,na,news,money
w,1,na,o,own,2,sing,na,lit,money
w,1,na,s,own,2,sing,na,lit,money
w,1,na,o,own,2,sing,na,lit,money
w,1,na,o,own,2,sing,na,lit,money
w,1,na,o,own,2,sing,na,lit,money
w,1,na,o,own,2,sing,na,news,money
w,1,na,o,own,2,sing,na,news,money
w,1,na,o,own,2,sing,na,news,money
w,1,na,o,own,2,sing,na,news,money
w,1,na,o,own,3,sing,m,lit,money
w,1,na,o,own,3,sing,m,lit,money
w,1,na,o,own,3,sing,m,lit,money
w,1,na,o,own,3,sing,m,lit,money
w,1,na,o,own,3,sing,m,lit,money
w,1,na,na,own,3,sing,m,news,money
w,1,na,o,own,3,sing,m,news,money
w,1,na,o,own,3,sing,m,news,money
w,1,na,o,own,3,sing,m,news,money
w,1,na,o,own,3,sing,f,lit,money
w,1,na,o,own,3,sing,f,lit,money
w,1,na,o,own,3,sing,f,lit,money
w,1,na,o,own,3,sing,f,lit,money
w,1,na,o,own,3,sing,f,news,money
w,1,na,o,own,3,sing,f,news,money
w,1,na,o,own,3,sing,f,news,money
w,1,na,o,own,3,sing,f,news,money
w,1,na,o,own,3,sing,f,news,money
w,1,na,na,own,1,pl,na,lit,money
w,1,na,o,own,1,pl,na,lit,money
w,1,na,o,own,1,pl,na,lit,money
w,1,na,o,own,1,pl,na,lit,money
w,1,na,o,own,1,pl,na,lit,money
w,1,na,s,own,1,pl,na,news,money
w,1,na,o,own,1,pl,na,news,money
w,1,na,o,own,1,pl,na,news,money
w,1,na,o,own,2,pl,na,lit,money
w,1,na,o,own,2,pl,na,lit,money
w,1,na,o,own,2,pl,na,lit,money
w,1,na,o,own,2,pl,na,lit,money
w,1,na,o,own,2,pl,na,news,money
w,1,na,o,own,2,pl,na,news,money
w,1,na,o,own,2,pl,na,news,money
w,1,na,s,own,2,pl,na,news,money
w,1,na,o,own,2,pl,na,news,money
w,1,na,o,own,3,pl,m,lit,money
w,1,na,o,own,3,pl,m,lit,money
w,1,na,o,own,3,pl,m,lit,money
w,1,na,o,own,3,pl,m,lit,money
w,1,na,o,own,3,pl,m,lit,money
w,1,na,o,own,3,pl,m,news,money
w,1,na,o,own,3,pl,m,news,money
w,1,na,o,own,3,pl,m,news,money
w,1,na,o,own,3,pl,m,news,money
w,1,na,o,own,3,pl,m,news,money
w,1,na,o,own,3,pl,f,lit,money
w,1,na,o,own,3,pl,f,lit,money
w,1,na,o,own,3,pl,f,lit,money
w,1,na,o,own,3,pl,f,lit,money
w,1,na,o,own,3,pl,f,news,money
w,1,na,o,whlpt,1,sing,na,lit,eye
w,1,na,o,whlpt,1,sing,na,lit,eye
w,1,na,o,whlpt,1,sing,na,lit,eye
w,1,na,o,whlpt,1,sing,na,lit,eye
w,1,na,o,whlpt,1,sing,na,lit,eye
w,1,na,o,whlpt,1,sing,na,news,eye
w,1,na,o,whlpt,1,sing,na,news,eye
w,1,na,o,whlpt,1,sing,na,news,eye
w,1,na,o,whlpt,1,sing,na,news,eye
w,1,na,o,whlpt,1,sing,na,news,eye
w,1,na,o,whlpt,2,sing,na,lit,eye
w,1,na,o,whlpt,2,sing,na,lit,eye
w,1,na,o,whlpt,2,sing,na,lit,eye
w,1,na,o,whlpt,2,sing,na,lit,eye
w,1,na,s,whlpt,2,sing,na,lit,eye
w,1,na,o,whlpt,2,sing,na,news,eye
w,1,na,o,whlpt,2,sing,na,news,eye
w,1,na,o,whlpt,2,sing,na,news,eye
w,1,na,o,whlpt,2,sing,na,news,eye
w,1,na,o,whlpt,3,sing,m,lit,eye
w,1,na,o,whlpt,3,sing,m,lit,eye
w,1,na,o,whlpt,3,sing,m,lit,eye
w,1,na,o,whlpt,3,sing,m,lit,eye
w,1,na,na,whlpt,3,sing,m,lit,eye
w,1,na,na,whlpt,3,sing,m,news,eye
w,1,na,o,whlpt,3,sing,m,news,eye
w,1,na,o,whlpt,3,sing,m,news,eye
w,1,na,s,whlpt,3,sing,f,lit,eye
w,1,na,o,whlpt,3,sing,f,lit,eye
w,1,na,o,whlpt,3,sing,f,lit,eye
w,1,na,o,whlpt,3,sing,f,lit,eye
w,1,na,o,whlpt,3,sing,f,lit,eye
w,1,na,s,whlpt,3,sing,f,news,eye
w,1,na,o,whlpt,3,sing,f,news,eye
w,1,na,o,whlpt,3,sing,f,news,eye
w,1,na,o,whlpt,3,sing,f,news,eye
w,1,na,o,whlpt,3,sing,f,news,eye
w,1,na,o,whlpt,1,pl,na,lit,eye
w,1,na,o,whlpt,1,pl,na,lit,eye
w,1,na,o,whlpt,1,pl,na,lit,eye
w,1,na,s,whlpt,1,pl,na,lit,eye
w,1,na,o,whlpt,1,pl,na,news,eye
w,1,na,o,whlpt,1,pl,na,news,eye
w,1,na,o,whlpt,1,pl,na,news,eye
w,1,na,o,whlpt,2,pl,na,lit,eye
w,1,na,o,whlpt,2,pl,na,lit,eye
w,1,na,o,whlpt,2,pl,na,lit,eye
w,1,na,o,whlpt,2,pl,na,lit,eye
w,1,na,s,whlpt,2,pl,na,lit,eye
w,1,na,na,whlpt,2,pl,na,news,eye
w,1,na,o,whlpt,2,pl,na,news,eye
w,1,na,s,whlpt,2,pl,na,news,eye
w,1,na,o,whlpt,2,pl,na,news,eye
w,1,na,s,whlpt,2,pl,na,news,eye
w,1,na,o,whlpt,3,pl,m,lit,eye
w,1,na,o,whlpt,3,pl,m,lit,eye
w,1,na,s,whlpt,3,pl,m,lit,eye
w,1,na,o,whlpt,3,pl,m,lit,eye
w,1,na,s,whlpt,3,pl,m,lit,eye
w,1,na,o,whlpt,3,pl,m,news,eye
w,1,na,o,whlpt,3,pl,m,news,eye
w,1,na,s,whlpt,3,pl,m,news,eye
w,1,na,o,whlpt,3,pl,m,news,eye
w,1,na,o,whlpt,3,pl,m,news,eye
w,1,na,o,whlpt,3,pl,f,lit,eye
w,1,na,o,whlpt,3,pl,f,lit,eye
w,1,na,o,whlpt,3,pl,f,lit,eye
w,1,na,s,whlpt,3,pl,f,lit,eye
w,1,na,s,whlpt,3,pl,f,lit,eye
w,1,na,o,whlpt,3,pl,f,news,eye
w,1,na,s,whlpt,3,pl,f,news,eye
w,1,na,s,whlpt,3,pl,f,news,eye
w,1,na,s,whlpt,3,pl,f,news,eye
wo,1,na,o,whlpt,1,sing,na,lit,eye
wo,1,na,o,whlpt,1,sing,na,lit,eye
wo,1,na,o,whlpt,1,sing,na,lit,eye
wo,1,na,o,whlpt,1,sing,na,lit,eye
wo,1,na,o,whlpt,1,sing,na,news,eye
wo,1,na,na,whlpt,1,sing,na,news,eye
wo,1,na,na,whlpt,1,sing,na,news,eye
wo,1,na,s,whlpt,1,sing,na,news,eye
wo,1,na,o,whlpt,2,sing,na,lit,eye
wo,1,na,s,whlpt,2,sing,na,lit,eye
wo,1,na,s,whlpt,2,sing,na,lit,eye
wo,1,na,na,whlpt,2,sing,na,lit,eye
wo,1,na,o,whlpt,2,sing,na,lit,eye
wo,1,na,na,whlpt,2,sing,na,news,eye
wo,1,na,s,whlpt,2,sing,na,news,eye
wo,1,na,s,whlpt,2,sing,na,news,eye
wo,1,na,s,whlpt,2,sing,na,news,eye
wo,1,na,s,whlpt,2,sing,na,news,eye
wo,1,na,o,whlpt,3,sing,m,lit,eye
wo,1,na,s,whlpt,3,sing,m,lit,eye
wo,1,na,s,whlpt,3,sing,m,lit,eye
wo,1,na,s,whlpt,3,sing,m,lit,eye
wo,1,na,s,whlpt,3,sing,m,news,eye
wo,1,na,na,whlpt,3,sing,m,news,eye
wo,1,na,s,whlpt,3,sing,m,news,eye
wo,1,na,s,whlpt,3,sing,m,news,eye
wo,1,na,s,whlpt,3,sing,m,news,eye
wo,1,na,o,whlpt,3,sing,f,lit,eye
wo,1,na,o,whlpt,3,sing,f,lit,eye
wo,1,na,o,whlpt,3,sing,f,lit,eye
wo,1,na,s,whlpt,3,sing,f,lit,eye
wo,1,na,s,whlpt,3,sing,f,lit,eye
wo,1,na,s,whlpt,3,sing,f,news,eye
wo,1,na,s,whlpt,3,sing,f,news,eye
wo,1,na,s,whlpt,3,sing,f,news,eye
wo,1,na,s,whlpt,3,sing,f,news,eye
wo,1,na,s,whlpt,3,sing,f,news,eye
wo,1,na,o,whlpt,1,pl,na,lit,eye
wo,1,na,s,whlpt,1,pl,na,lit,eye
wo,1,na,s,whlpt,1,pl,na,lit,eye
wo,1,na,na,whlpt,1,pl,na,lit,eye
wo,1,na,na,whlpt,1,pl,na,lit,eye
wo,1,na,o,whlpt,1,pl,na,news,eye
wo,1,na,na,whlpt,1,pl,na,news,eye
wo,1,na,s,whlpt,1,pl,na,news,eye
wo,1,na,o,whlpt,1,pl,na,news,eye
wo,1,na,s,whlpt,2,pl,na,news,eye
wo,1,na,s,whlpt,2,pl,na,news,eye
wo,1,na,s,whlpt,2,pl,na,news,eye
wo,1,na,na,whlpt,2,pl,na,news,eye
wo,1,na,s,whlpt,2,pl,na,news,eye
wo,1,na,s,whlpt,3,pl,m,lit,eye
wo,2,l,o,whlpt,3,pl,m,lit,eye
wo,1,na,na,whlpt,3,pl,m,lit,eye
wo,1,na,na,whlpt,3,pl,m,lit,eye
wo,1,na,na,whlpt,3,pl,m,news,eye
wo,1,na,na,whlpt,3,pl,m,news,eye
wo,1,na,na,whlpt,3,pl,m,news,eye
wo,1,na,s,whlpt,3,pl,m,news,eye
wo,1,na,s,whlpt,3,pl,f,lit,eye
wo,1,na,na,whlpt,3,pl,f,lit,eye
wo,1,na,s,whlpt,3,pl,f,lit,eye
wo,1,na,s,whlpt,3,pl,f,lit,eye
wo,1,na,s,whlpt,3,pl,f,lit,eye
wo,1,na,s,whlpt,3,pl,f,news,eye
w,1,na,o,attr,1,sing,na,lit,spirit
w,1,na,o,attr,1,sing,na,lit,spirit
w,1,na,o,attr,1,sing,na,lit,spirit
w,1,na,o,attr,1,sing,na,lit,spirit
w,1,na,o,attr,1,sing,na,news,spirit
w,1,na,na,attr,1,sing,na,news,spirit
w,1,na,o,attr,1,sing,na,news,spirit
w,1,na,o,attr,1,sing,na,news,spirit
w,1,na,o,attr,2,sing,na,lit,spirit
w,1,na,o,attr,2,sing,na,lit,spirit
w,1,na,o,attr,2,sing,na,lit,spirit
w,1,na,o,attr,2,sing,na,lit,spirit
w,1,na,o,attr,2,sing,na,lit,spirit
w,1,na,s,attr,2,sing,na,news,spirit
w,1,na,s,attr,2,sing,na,news,spirit
w,1,na,o,attr,2,sing,na,news,spirit
w,1,na,o,attr,2,sing,na,news,spirit
w,1,na,o,attr,2,sing,na,news,spirit
w,1,na,o,attr,3,sing,m,lit,spirit
w,1,na,o,attr,3,sing,m,lit,spirit
w,1,na,o,attr,3,sing,m,lit,spirit
w,1,na,o,attr,3,sing,m,lit,spirit
w,1,na,s,attr,3,sing,m,lit,spirit
w,1,na,s,attr,3,sing,m,news,spirit
w,1,na,s,attr,3,sing,m,news,spirit
w,1,na,s,attr,3,sing,m,news,spirit
w,1,na,s,attr,3,sing,m,news,spirit
w,1,na,s,attr,3,sing,m,news,spirit
w,1,na,s,attr,3,sing,f,lit,spirit
w,1,na,o,attr,3,sing,f,lit,spirit
w,1,na,s,attr,3,sing,f,lit,spirit
w,1,na,s,attr,3,sing,f,lit,spirit
w,1,na,s,attr,3,sing,f,lit,spirit
w,1,na,s,attr,3,sing,f,news,spirit
w,1,na,o,attr,3,sing,f,news,spirit
w,1,na,o,attr,3,sing,f,news,spirit
w,1,na,o,attr,3,sing,f,news,spirit
w,1,na,o,attr,3,sing,f,news,spirit
w,2,l,s,attr,1,pl,na,lit,spirit
w,2,l,o,attr,1,pl,na,lit,spirit
w,2,l,o,attr,1,pl,na,lit,spirit
w,1,na,o,attr,1,pl,na,lit,spirit
w,1,na,s,attr,1,pl,na,lit,spirit
w,1,na,o,attr,1,pl,na,news,spirit
w,1,na,o,attr,1,pl,na,news,spirit
w,1,na,o,attr,1,pl,na,news,spirit
w,1,na,o,attr,1,pl,na,news,spirit
w,1,na,s,attr,2,pl,na,lit,spirit
w,1,na,s,attr,2,pl,na,lit,spirit
w,m,l,o,attr,2,pl,na,lit,spirit
w,1,na,o,attr,2,pl,na,lit,spirit
w,1,na,o,attr,2,pl,na,lit,spirit
w,1,na,s,attr,2,pl,na,news,spirit
w,1,na,s,attr,2,pl,na,news,spirit
w,1,na,o,attr,2,pl,na,news,spirit
w,1,na,s,attr,2,pl,na,news,spirit
w,1,na,na,attr,2,pl,na,news,spirit
w,1,na,o,attr,3,pl,m,lit,spirit
w,1,na,o,attr,3,pl,m,lit,spirit
w,1,na,o,attr,3,pl,m,lit,spirit
w,1,na,o,attr,3,pl,m,lit,spirit
w,1,na,s,attr,3,pl,m,lit,spirit
w,2,l,s,attr,3,pl,m,news,spirit
w,1,na,na,attr,3,pl,m,news,spirit
w,1,na,o,attr,3,pl,m,news,spirit
w,1,na,s,attr,3,pl,m,news,spirit
w,1,na,s,attr,3,pl,m,news,spirit
w,1,na,o,attr,3,pl,f,lit,spirit
w,1,na,s,attr,3,pl,f,lit,spirit
w,1,na,s,attr,3,pl,f,lit,spirit
w,2,l,s,attr,3,pl,f,lit,spirit
w,1,na,o,attr,3,pl,f,news,spirit
w,1,na,s,attr,3,pl,f,news,spirit
w,2,l,o,attr,3,pl,f,news,spirit
w,2,l,o,attr,3,pl,f,news,spirit
wo,m,l,o,attr,1,sing,na,lit,spirit
wo,1,na,na,attr,1,sing,na,lit,spirit
wo,1,na,s,attr,1,sing,na,lit,spirit
wo,2,l,o,attr,1,sing,na,lit,spirit
wo,1,na,o,attr,1,sing,na,lit,spirit
wo,1,na,s,attr,1,sing,na,news,spirit
wo,1,na,na,attr,1,sing,na,news,spirit
wo,1,na,s,attr,1,sing,na,news,spirit
wo,1,na,o,attr,2,sing,na,lit,spirit
wo,1,na,na,attr,2,sing,na,lit,spirit
wo,1,na,o,attr,2,sing,na,lit,spirit
wo,1,na,na,attr,2,sing,na,lit,spirit
wo,1,na,na,attr,2,sing,na,lit,spirit
wo,1,na,na,attr,2,sing,na,news,spirit
wo,1,na,o,attr,2,sing,na,news,spirit
wo,1,na,s,attr,2,sing,na,news,spirit
wo,1,na,o,attr,2,sing,na,news,spirit
wo,1,na,s,attr,3,sing,m,lit,spirit
wo,1,na,na,attr,3,sing,m,lit,spirit
wo,1,na,na,attr,3,sing,m,lit,spirit
wo,1,na,na,attr,3,sing,m,lit,spirit
wo,1,na,s,attr,3,sing,m,lit,spirit
wo,1,na,s,attr,3,sing,m,news,spirit
wo,1,na,s,attr,3,sing,m,news,spirit
wo,1,na,s,attr,3,sing,m,news,spirit
wo,1,na,o,attr,3,sing,m,news,spirit
wo,1,na,o,attr,3,sing,f,lit,spirit
wo,1,na,s,attr,3,sing,f,lit,spirit
wo,1,na,o,attr,3,sing,f,lit,spirit
wo,1,na,na,attr,3,sing,f,lit,spirit
wo,1,na,s,attr,3,sing,f,lit,spirit
wo,1,na,na,attr,3,sing,f,news,spirit
wo,1,na,s,attr,3,sing,f,news,spirit
wo,1,na,na,attr,3,sing,f,news,spirit
wo,1,na,na,attr,3,sing,f,news,spirit
wo,m,l,o,attr,1,pl,na,lit,spirit
wo,1,na,na,attr,1,pl,na,lit,spirit
wo,1,na,s,attr,1,pl,na,lit,spirit
wo,1,na,s,attr,1,pl,na,lit,spirit
wo,2,l,o,attr,1,pl,na,lit,spirit
wo,1,na,na,attr,1,pl,na,news,spirit
wo,1,na,s,attr,1,pl,na,news,spirit
wo,1,na,s,attr,1,pl,na,news,spirit
wo,m,l,o,attr,2,pl,na,lit,spirit
wo,1,na,na,attr,2,pl,na,news,spirit
wo,1,na,na,attr,2,pl,na,news,spirit
wo,1,na,s,attr,3,pl,m,lit,spirit
wo,1,na,s,attr,3,pl,m,lit,spirit
wo,1,na,s,attr,3,pl,m,lit,spirit
wo,1,na,s,attr,3,pl,m,lit,spirit
wo,1,na,na,attr,3,pl,m,lit,spirit
wo,2,l,o,attr,3,pl,m,news,spirit
wo,2,l,o,attr,3,pl,m,news,spirit
wo,1,na,na,attr,3,pl,m,news,spirit
wo,1,na,na,attr,3,pl,m,news,spirit
wo,1,na,s,attr,3,pl,m,news,spirit
wo,1,na,na,attr,3,pl,f,lit,spirit
wo,2,l,o,attr,3,pl,f,lit,spirit
wo,2,l,o,attr,3,pl,f,news,spirit
wo,2,l,o,attr,3,pl,f,news,spirit
wo,1,na,na,attr,3,pl,f,news,spirit
wo,1,na,o,attr,3,pl,f,news,spirit
w,1,na,o,nomi,1,sing,na,lit,suggestion
w,1,na,o,nomi,1,sing,na,lit,suggestion
w,1,na,o,nomi,1,sing,na,lit,suggestion
w,1,na,s,nomi,1,sing,na,lit,suggestion
w,1,na,na,nomi,1,sing,na,news,suggestion
w,1,na,o,nomi,1,sing,na,news,suggestion
w,m,r,s,nomi,1,sing,na,news,suggestion
w,1,na,o,nomi,1,sing,na,news,suggestion
w,1,na,o,nomi,1,sing,na,news,suggestion
w,1,na,o,nomi,2,sing,na,lit,suggestion
w,1,na,o,nomi,2,sing,na,lit,suggestion
w,1,na,o,nomi,2,sing,na,lit,suggestion
w,1,na,o,nomi,2,sing,na,lit,suggestion
w,1,na,o,nomi,2,sing,na,news,suggestion
w,1,na,o,nomi,2,sing,na,news,suggestion
w,1,na,o,nomi,2,sing,na,news,suggestion
w,1,na,o,nomi,2,sing,na,news,suggestion
w,1,na,o,nomi,2,sing,na,news,suggestion
w,1,na,o,nomi,3,sing,m,lit,suggestion
w,1,na,o,nomi,3,sing,m,lit,suggestion
w,1,na,o,nomi,3,sing,m,lit,suggestion
w,1,na,o,nomi,3,sing,m,lit,suggestion
w,1,na,o,nomi,3,sing,m,lit,suggestion
w,1,na,o,nomi,3,sing,m,news,suggestion
w,1,na,s,nomi,3,sing,m,news,suggestion
w,1,na,s,nomi,3,sing,m,news,suggestion
w,1,na,s,nomi,3,sing,m,news,suggestion
w,1,na,na,nomi,3,sing,m,news,suggestion
w,1,na,o,nomi,3,sing,f,lit,suggestion
w,1,na,o,nomi,3,sing,f,lit,suggestion
w,1,na,o,nomi,3,sing,f,lit,suggestion
w,1,na,o,nomi,3,sing,f,lit,suggestion
w,1,na,o,nomi,3,sing,f,lit,suggestion
w,1,na,na,nomi,3,sing,f,news,suggestion
w,1,na,o,nomi,3,sing,f,news,suggestion
w,1,na,o,nomi,3,sing,f,news,suggestion
w,1,na,o,nomi,3,sing,f,news,suggestion
w,1,na,o,nomi,3,sing,f,news,suggestion
w,1,na,o,nomi,1,pl,na,lit,suggestion
w,1,na,o,nomi,1,pl,na,lit,suggestion
w,1,na,o,nomi,1,pl,na,lit,suggestion
w,1,na,o,nomi,1,pl,na,lit,suggestion
w,1,na,s,nomi,1,pl,na,lit,suggestion
w,1,na,na,nomi,1,pl,na,news,suggestion
w,1,na,o,nomi,1,pl,na,news,suggestion
w,1,na,o,nomi,1,pl,na,news,suggestion
w,1,na,o,nomi,1,pl,na,news,suggestion
w,1,na,o,nomi,1,pl,na,news,suggestion
w,1,na,o,nomi,2,pl,na,lit,suggestion
w,1,na,o,nomi,2,pl,na,lit,suggestion
w,1,na,o,nomi,2,pl,na,lit,suggestion
w,1,na,o,nomi,2,pl,na,lit,suggestion
w,1,na,s,nomi,2,pl,na,lit,suggestion
w,1,na,o,nomi,2,pl,na,news,suggestion
w,1,na,na,nomi,2,pl,na,news,suggestion
w,1,na,o,nomi,2,pl,na,news,suggestion
w,1,na,o,nomi,2,pl,na,news,suggestion
w,1,na,o,nomi,3,pl,m,lit,suggestion
w,1,na,o,nomi,3,pl,m,lit,suggestion
w,1,na,o,nomi,3,pl,m,lit,suggestion
w,1,na,o,nomi,3,pl,m,lit,suggestion
w,1,na,s,nomi,3,pl,m,lit,suggestion
w,1,na,o,nomi,3,pl,m,news,suggestion
w,1,na,o,nomi,3,pl,m,news,suggestion
